,smiles,actual,predicted
6738,Cc1cccc(C)c1N(COC(C)C)C(=O)CCl,2.442,2.2754107
6739,CC1CCCCOC1=O,1.133,1.5000931
6740,CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O,2.48,2.603291
6741,O=[N+]([O-])c1ccc(O)c(CNCCCl)c1,3.965,3.6467004
6742,CC(=O)Nc1ccc([N+](=O)[O-])c(Cl)n1,2.046,2.1152203
6743,CC(C)(COCC1CO1)COCC1CO1,1.682,1.7853366
6744,CCCCCCC#COC(=O)OCC,1.842,2.249921
6745,COc1ccc([N+](=O)[O-])cc1CNCCCl,3.941,3.7240727
6746,CCCCC(CC)COP(=O)(OCCCO)OCC(CC)CCCC,1.527,1.6756316
6747,CCOc1ccc([N+](=O)[O-])cc1CNCCCl,4.015,3.4909596
6748,CN(C)c1ccc(N=Nc2cccc(Br)c2)cc1,1.369,1.9773467
6749,COc1ccc2c(-c3ccc(OCC(O)CNC(C)C)cc3)c(-c3ccccc3)c(=O)oc2c1,2.662,2.1270115
6750,C1OCC(COCC2COCO2)O1,1.568,1.7846917
6751,C=CC(=O)OCCCCCCCC(C)C,1.295,1.9218292
6752,CNC(=O)Oc1c(C(C)C)ccc(C)c1Cl,2.985,2.8581796
6753,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCC2CO2)cc1,2.717,2.4333484
6754,CC(=O)CCc1ccc(-c2ccccc2)cc1,2.338,2.2347076
6755,CCCCC(CC)COC(=O)C1=C(C(=O)OCC(CC)CCCC)CCCC1,0.539,1.3754636
6756,CNC(=O)OC1CC(C)CCC1C(C)C,2.931,3.0074062
6757,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCC2CO2)cc1,2.717,2.4333484
6758,CC(C)=NOCCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,1.948,1.986675
6759,Clc1cccc([Si]23OCCN(CCO2)CCO3)c1,4.255,2.7428741
6760,CNC(=O)OC1C2(C)CCC(C2)C1(C)C,2.626,3.0510998
6761,O=S(=O)(O)c1ccccc1O,1.962,1.656424
6762,CC(Cc1ccccc1)NC(C#N)c1ccccc1,3.823,3.45562
6763,Cc1ccc(Cc2ccc(C)cc2)cc1,1.713,1.8428836
6764,CCN(CC)c1nc(N(C=NC2CC(C)(C)NC(C)(C)C2)C2CC(C)(C)NC(C)(C)C2)nc(N(C=NC2CC(C)(C)NC(C)(C)C2)C2CC(C)(C)NC(C)(C)C2)n1,2.982,2.8693798
6765,CCOC(=O)c1c(C)cc2c(CO)n[nH]c(=O)c2c1C,2.198,2.4003158
6766,CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,1.013,1.673759
6767,ClC1=C(Cl)C2(Cl)C(Cl)=C(Cl)C3C(Cl)C1CC32,1.867,2.0367188
6768,CNC(=O)OC(C)(C)C1CC=C(C)CC1,2.626,2.101334
6769,COc1ccc(C(=C(C#N)CCC(=O)O)c2ccc(OC)cc2)cc1,3.0,2.8945498
6770,CCCCCC=CCC=CCCCCCCCC(=O)N(CCO)CCO,1.532,1.6037776
6771,CCCCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,1.143,1.673759
6772,N#CN=C1SCCN1Cc1ccc(Cl)nc1,2.755,2.4871626
6773,CN(C)C(CSS(=O)(=O)c1ccccc1)CSS(=O)(=O)c1ccccc1,2.592,2.2280805
6774,CC=CC=CC=CC(C)=O,1.501,1.4106083
6775,O=C(NC(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2)c1ccc(Cl)cc1,2.413,2.3705032
6776,CN1C(=O)C2(Cc3cn(C45CC67SSC(CO)(C(=O)N6C4Nc4ccccc45)N(C)C7=O)c4ccccc34)SSC1(CO)C(=O)N2C,3.977,3.5479698
6777,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2Cl)n1,1.582,1.893165
6778,CC(CC(=O)c1ccc(-c2ccc(F)cc2F)cc1)C(=O)O,3.356,3.2084908
6779,CC1OC(n2ccc(NC(=O)c3ccc(NC(=O)C(C)(N)CO)cc3)nc2=O)CCC1OC1OC(C)C(N(C)C)C(O)C1O,2.235,3.4857435
6780,CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,1.86,2.0891018
6781,Nc1c(Cl)cc(C(=O)O)cc1Cl,1.649,1.7339478
6782,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O,2.248,2.7640731
6783,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,1.976,2.4352477
6784,O=C1C=CC(=O)N1c1c(F)c(F)c(F)c(N2C(=O)C=CC2=O)c1F,2.209,3.742786
6785,O=S1(=O)CCN(c2ccccc2)CC1,2.422,2.491801
6786,CC(=O)CCCCCCCC(=O)O,1.779,1.6608055
6787,CCCc1c(OCc2cccn3c(=O)c(CC(=O)O)cnc23)ccc(C(C)=O)c1O,2.011,1.9703579
6788,COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,1.78,2.4270568
6789,OCC(O)CN1CCN(c2ccccc2)CC1,2.498,2.4603105
6790,Cc1c(Cl)cccc1Nc1ncccc1C(=O)O,2.894,2.837827
6791,Cc1ccc(S(=O)(=O)C=CC#N)cc1,2.158,2.2614567
6792,CCCc1c(OCc2cccn3c(=O)c(CCC(=O)O)cnc23)ccc(C(C)=O)c1O,2.026,2.2292364
6793,O=C(COc1ccc(Cc2ccc(Cl)cc2)cc1)OCc1cccnc1,2.134,2.5292695
6794,N#CC(Cl)CS(=O)(=O)c1ccccc1,2.629,2.888208
6795,O=[N+]([O-])c1cc(Cl)c(N=Nc2ccc(N3CCS(=O)(=O)CC3)cc2)c(Cl)c1,2.128,2.0999599
6796,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,2.017,2.1813128
6797,O=C(CCN1CC1)OCC(CO)(COC(=O)CCN1CC1)COC(=O)CCN1CC1,1.875,2.1312969
6798,CCN(CC)c1ccc(C=O)c(O)c1,1.932,2.3904989
6799,Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,5.57,4.7476645
6800,NN1C(=O)CSC1=S,4.826,3.9285567
6801,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(F)cc21,2.297,2.0025918
6802,CC(C(=O)O)c1ccc2c(c1)CC(C(C)C)C2,2.19,2.5473626
6803,N#CCCNC(=O)CCl,2.553,2.4787972
6804,FC(F)(F)COC1CCC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,2.945,3.1009796
6805,O=C(Cc1c[nH]c2ccccc12)NN1C(=O)CSC1=S,2.849,3.2141538
6806,CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,2.203,2.3520849
6807,CSCCC(O)C#N,3.437,2.6014566
6808,O=C(Cc1ccc(O)c(O)c1)c1ccc(O)c(O)c1O,2.14,2.3292935
6809,OC1CCCCC1c1ccccc1,1.669,2.4700303
6810,Cc1cc(O)c(C(C)(C)C)cc1C,2.238,2.2954688
6811,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12,2.674,2.1464775
6812,CS(=O)(=O)N(Cc1cccnc1)c1ccc(F)cc1F,2.448,2.6427689
6813,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1cccnc1,1.82,2.5144386
6814,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC(O)CC1O,5.104,4.912066
6815,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3,2.926,2.304104
6816,CCC(=O)Nc1cccc(OC(=O)NC)c1,2.347,3.0474722
6817,CCC(C)(O)C(=O)OC1C(=O)OC2CC3C(C)=CC(O)C(O)C3(C)C3C4(O)OCC23C1C(C)C4O,2.793,2.8299258
6818,C=COCCOC(=O)C(=C)C,1.42,1.4303006
6819,O=C1CCc2cccc3c2N1CC3,2.732,2.6617746
6820,O=C1c2ccccc2C(=O)N1SC1CCCCC1,2.002,1.9998113
6821,O=S1(=O)CCC(NC(=S)S)C1,2.095,2.766067
6822,CC(=O)Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(C)=O,2.192,2.052311
6823,CCCCOCC(C)OCC(C)OCC(C)O,2.13,1.6735213
6824,NC(=[NH2+])NCCCC(N)C(=O)[O-],1.5,1.9171705
6825,O=C(O)C1=Cc2sc(Cn3ccnc3)cc2CC1,2.141,2.1821625
6826,O=C1c2ccc(Br)cc2C(=O)C1c1ccccc1,3.303,2.7147067
6827,C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,2.57,2.3128495
6828,CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,4.142,3.8748782
6829,COc1cc(-n2ccnc2)ncn1,2.644,2.4297292
6830,O=C1c2cccc(Br)c2C(=O)C1c1ccccc1,2.607,3.203797
6831,CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OP(=O)(O)O)cc1)c1ccc(C(C)C)cc1,2.812,2.4236724
6832,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1,2.046,2.0461528
6833,COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1,3.247,2.7087507
6834,C=CCN=C=O,2.696,2.6003544
6835,CCCCCCOC(=O)Oc1ccccc1C(=O)O,1.888,1.7668421
6836,Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,3.014,2.6506135
6837,O=C(c1ccccc1)N1CCN=C1Nc1c(Cl)cccc1Cl,3.691,3.351242
6838,CC(C)c1cccc(OC(=O)N(C)C(=O)CCl)c1,2.984,3.2590644
6839,Cc1cc2cccnc2n(-c2ccccc2)c1=O,2.965,2.269655
6840,O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,3.234,3.3606427
6841,Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,1.995,2.1138434
6842,Cc1nnc(C(CCN2CC3CCC2CC3)(c2ccccc2)c2ccccc2)o1,3.567,3.4868655
6843,CCCP(=O)(CCC)CCC,2.097,2.278695
6844,Cn1c(=O)c2c(ncn2CC2SCCS2)n(C)c1=O,2.211,2.0253901
6845,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,2.475,2.6073632
6846,CCOP(=O)(Cl)Cl,2.87,3.583841
6847,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2c(Br)cc(Br)cc2Br)c(C(F)(F)F)c1,5.105,5.125285
6848,c1ccc(-c2nnn[nH]2)cc1,1.886,2.0750196
6849,OCC(O)CN1CCN(c2ccccc2)CC1,2.59,2.4603105
6850,CC(=O)Oc1ccc(Br)cc1C(=O)O,2.36,2.5349584
6851,CC(=O)OC1c2cccc(O)c2C(=O)c2c(O)cccc21,2.913,2.4944909
6852,CCO[Si](C)(CCP(=O)(OCC)OCC)OCC,2.481,3.528511
6853,O=C(O)C1CCCCC1(O)c1ccccc1,2.147,2.5649352
6854,CC(C)C(CCN(C)C)(C(N)=O)c1cccc2ccccc12,2.462,3.1387615
6855,CCCCCCCCOP(=O)(O)OCCC(Cl)Cl,1.494,2.1177256
6856,CCOC(=O)C(C(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)C(=O)OCC,2.983,3.3144004
6857,NC(=O)c1c(F)cccc1F,1.678,1.9192117
6858,CC(C)(C)c1ccc(CCC=O)cc1,1.848,2.1963863
6859,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,2.517,2.4110265
6860,CCOC(=S)C=Cc1ccc(Cl)cc1,2.378,2.5309114
6861,COC(=O)C(C(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)C(=O)OC,3.356,3.4068298
6862,CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,1.933,2.055703
6863,CCOC(=O)C(C(C)=O)C(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,3.429,3.577158
6864,CCOC(=S)C=Cc1ccc(OC)cc1,2.378,2.3813603
6865,CP(=O)(O)F,2.514,3.119217
6866,CC=CC=CC#N,2.117,2.299015
6867,CCOC(=O)C(C#N)C(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,3.742,3.720599
6868,CCOC(=S)C=Cc1ccc(OC)c(OC)c1,2.411,2.6394265
6869,Fc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,5.11,5.276752
6870,CC(C)(C)N=NC(C)(C)O,2.642,2.3702638
6871,CCCOc1cc(C=CC(=S)OCC)ccc1OC,2.461,2.350127
6872,CCO[Si](CCS)(OCC)OCC,1.836,1.78041
6873,CC(=O)OC1CCC(N2CCCCC2)CC1,2.063,2.2663982
6874,CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,1.395,1.5670782
6875,CCNC(=O)NC(=O)C(C#N)=NOC,2.256,2.8551795
6876,CCOC(=S)C=Cc1cc(OC)c(OC)c(OC)c1,2.449,2.34348
6877,CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,3.25,2.83121
6878,CCC(=O)OC1CCC(N2CCCCC2)CC1,2.082,2.037907
6879,CCCC=CC(OC)OC,1.929,1.6335709
6880,CCOC(=S)C=Cc1ccc2c(c1)OCO2,2.4,2.355932
6881,CCCC(=O)OC1CCC(N2CCCCC2)CC1,2.123,2.1828892
6882,C=C(C)CNCC,3.297,2.1246054
6883,CCOC(=S)C=Cc1ccc([N+](=O)[O-])cc1,2.388,2.612539
6884,O=C(O)C1C(=CCO)OC2CC(=O)N21,1.4,1.7076184
6885,CC(C)C(=O)OC1CCC(N2CCCCC2)CC1,1.905,2.2730088
6886,CCOC(=S)C=Cc1ccc(N(C)C)cc1,3.293,2.164575
6887,Cc1ccc(S(=O)(=O)Oc2c(C(=O)c3ccc(Cl)cc3Cl)c(C)nn2C)cc1,1.663,1.8407999
6888,COP(=S)(OC)Oc1cc(C)c(Cl)cc1C(C)C,2.791,3.345852
6889,c1ccc(C2=C(c3ccccc3)SCCO2)cc1,1.928,2.036064
6890,CCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C3OC)C(O)C2N(C)C)CC1(C)O,1.921,2.767027
6891,CCCCC(=O)OC1CCC(N2CCCCC2)CC1,2.248,1.9399059
6892,CCCOc1ccc(C=CC(=O)OCC)cc1OC,2.432,1.9061148
6893,CC(C)CC(=O)OC1CCC(N2CCCCC2)CC1,2.245,2.1801789
6894,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,3.219,3.3582044
6895,CCCOc1ccc(C(O)=S)c(CC)c1OC,2.42,2.2979095
6896,COP(=S)(OC)OC(C)(C)C1CC=C(C)CC1,3.047,2.9744325
6897,CCN(CCO)c1ccc(N=O)c(C)c1,2.792,3.0450287
6898,CCOC(=S)c1ccc2c(c1)OCO2,2.258,1.8866551
6899,C=C(C)C1CCC(C)(OP(=S)(OC)OC)CC1,2.746,3.1587691
6900,O=C(OC1CCC(N2CCCCC2)CC1)C1CCCCC1,2.07,2.0642068
6901,CCCOc1ccc(C=CC(=S)OCC)cc1OC,2.443,2.49463
6902,COP(=S)(OC)OC1CC(C)CCC1C(C)C,2.573,2.6038065
6903,NNC(=O)C(N)CS,2.11,2.009711
6904,O=C(OC1CCC(N2CCCCC2)CC1)c1ccccc1,2.566,2.2543044
6905,Clc1cc(Cl)cc(C2(CC(Cl)(Cl)Cl)CO2)c1,2.33,2.428248
6906,COc1cc(C(=O)OC2CCC(N3CCCCC3)CC2)cc(OC)c1OC,2.764,2.5997427
6907,COP(=S)(OC)OC1C2(C)CCC(C2)C1(C)C,3.047,3.2407203
6908,O=C(CI)NC(=O)CI,2.735,2.5925841
6909,CNC(=O)Oc1ccccc1C1OCC(C)(C)O1,3.359,3.1518638
6910,N#CC(N=Nc1ccc(C(F)(F)F)cc1)=NNc1ccc(C(F)(F)F)cc1,2.798,2.8704374
6911,O=C(CS(=O)Cc1ccco1)NCC=CCOc1cc(CN2CCCCC2)ccn1,2.539,2.423883
6912,O=C(OC1CCC(N2CCCCC2)CC1)c1ccc([N+](=O)[O-])cc1,2.01,2.1753402
6913,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,2.35,2.252483
6914,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,1.529,1.7191752
6915,O=C(CN1CC1)NCCCCCCCCNC(=O)CN1CC1,3.14,2.188667
6916,O=C1CSc2ncccc2N1,2.199,2.461633
6917,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,2.564,2.252483
6918,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)O,1.481,1.550818
6919,Clc1cccc(SCc2nnn[nH]2)c1,2.013,2.3281512
6920,COP(C)(=O)SC,4.628,4.5444374
6921,CC(C)Cc1ccc(CC(=O)O)cc1,1.922,2.1268146
6922,CN(C)C(=O)NC1CC2CC1C1CCCC21,2.046,2.4148471
6923,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,2.632,2.7428062
6924,Nc1ccc(C(=O)Nc2ccccc2N)cc1,3.379,2.3362834
6925,CC(=O)OCCC(C)CC(C)(C)C,1.642,1.5540351
6926,Cc1cc(S)c(N)nn1,1.854,2.050933
6927,CCc1nn(C)c(C(=O)NCc2ccc(C(C)(C)C)cc2)c1Cl,2.749,2.8435571
6928,ClCCCCCCCCC(Cl)(Cl)Cl,2.857,2.5825691
6929,CC(=Cc1ccccc1)CC(=O)NCCO,2.203,1.9387463
6930,CC1COC(Cn2cncn2)(c2ccc(Oc3ccc(Cl)cc3)cc2Cl)O1,2.447,2.5519934
6931,CCC(C)(O)c1ccccc1,2.031,2.2107038
6932,[O-][n+]1c2ccccc2[n+]([O-])c2c3ccccc3ccc21,1.754,2.1767468
6933,CC(=Cc1ccccc1)CC(=O)NC1CCCCC1,1.933,2.2675676
6934,CCCOCC(C)O,1.674,1.722077
6935,N#CCCOCCCCOCCC#N,1.691,2.0616283
6936,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)(=O)C(F)(F)F,3.391,2.9665172
6937,CC(=O)Nc1ccc(CC(=O)O)cc1,1.116,1.7681108
6938,CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,3.353,2.5407643
6939,CC(=Cc1ccccc1)CC(=O)N(CCO)CCO,2.244,2.48823
6940,O=P(O)(O)c1ccccc1,1.898,2.0557337
6941,CCc1c(Cl)ccc(O)c1Cl,1.926,2.4120002
6942,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCc1ccccc1,0.788,1.8207887
6943,CCN(CC)C(=O)CC(C)=Cc1ccccc1,2.003,2.3289933
6944,NCCCCC(CN)CCCN,2.358,2.0609775
6945,CC(=Cc1ccccc1)CC(=O)N1CCOCC1,2.39,2.5331113
6946,Cc1ccc(S(=O)(=O)NN)cc1,2.818,2.492582
6947,CCSC(SCC)=C(C#N)C#N,2.405,3.0262895
6948,CO[Si](CCCCCCCCCC[Si](OC)(OC)OC)(OC)OC,2.24,1.6411021
6949,CCC1CCC2CN(N=Cc3c4c(O)c5c(O)c(C)c6c(c5c3O)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N4)O6)CCN2C1,2.394,2.4449131
6950,CCCCC=CC=O,1.936,1.7853881
6951,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.24,2.0121431
6952,CCNC(=O)C=Cc1cccc(Br)c1,1.758,2.2159584
6953,CC1(C)C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,3.345,3.123018
6954,CC1CN(C2CCCCCCCCCCC2)CC(C)O1,2.027,1.8927041
6955,O=c1c2cccnc2oc2c(Cl)cc(-c3nnn[nH]3)cc12,1.273,2.2000506
6956,COC(=O)CCC(=O)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2cc(Cl)sc21,4.811,4.626129
6957,CC(C)COCCOCCO,1.536,1.6584697
6958,CC1(C)C(C=C2CCSC2=O)C1C(=O)OCc1coc(Cc2ccccc2)c1,2.785,3.725613
6959,Cc1ccc(O)c(C2CCCCC2)c1,2.007,2.3014512
6960,CC(C)=CC(NC(=O)C1=C([O-])c2sc(Cl)cc2S(=O)(=O)N1C)[n+]1ccccc1,4.643,4.4342995
6961,Cc1cccnc1N,3.034,2.7091775
6962,CCOc1ccccc1OCC(O)CNCCNCC(O)COc1ccccc1OCC,2.904,2.4899719
6963,CN1C(C(=O)Nc2ccccn2)=C(OC(=O)C(C)(C)C)c2sc(Cl)cc2S1(=O)=O,4.268,3.8163629
6964,OCC[Si](CCO)(CCO)CCO,1.477,1.7901971
6965,Cc1cccc(C)c1N(C(=O)CCl)C1CCOC1=O,2.035,2.6919334
6966,O=C1C(Cl)=C(Cl)C(=O)C1=C(Cl)Cl,2.029,2.3331354
6967,CN1C(C(=O)Nc2ccccn2)=C(OC(=O)C23CC4CC(CC(C4)C2)C3)c2sc(Cl)cc2S1(=O)=O,3.728,3.4761806
6968,O=[N+]([O-])c1nccs1,2.978,2.5450099
6969,CC1C2CCC(C2)C1CN(CCO)C(=O)c1ccc(Cl)cc1,1.854,2.0540993
6970,CCCCC1(CCc2ccccn2)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1.963,2.1612015
6971,CN(C)C(=N)NC#N,1.465,2.1888878
6972,COC(=O)C(C)N(OC)c1c(C)cccc1C,2.622,2.1748157
6973,CC1=C(C(=O)OC(C)C)C(c2cccc([N+](=O)[O-])c2)C(C(=O)OC2CN(C(c3ccccc3)c3ccccc3)C2)=C(N)N1,2.663,2.4243374
6974,CCCCc1ccc(O)cc1O,2.522,2.6123796
6975,CCOC(=O)OC(=O)OCC,2.28,1.5418804
6976,COc1ccc(C2=NCOCS2)cc1,2.366,2.5208015
6977,c1ccc(C2=NCOCS2)cc1,2.441,2.428128
6978,CCCCCCCc1ccc(O)cc1O,2.205,2.4091127
6979,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)=C2c1ccc(OCCO)cc1,2.906,3.1599658
6980,NC(=S)Nc1ccc(-c2ccc(NC(N)=S)cc2)cc1,3.18,3.4546902
6981,CC1OCN=C(c2ccccc2)S1,2.47,3.0696084
6982,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,2.47,2.8439434
6983,C=CCOc1ccc(C2=C(c3ccccc3)C(C)(C)Oc3cc(OC)ccc32)cc1,2.901,2.8192945
6984,CS(=O)(=O)c1ccc2[nH]c(C(F)(F)F)nc2c1,3.583,3.8910317
6985,CCCCC(CC)COC(=O)CCCCCCCCCCC(=O)OCC(CC)CCCC,1.325,1.419818
6986,CCOP(=O)(O)O,1.896,2.754786
6987,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCBr)cc1,2.971,2.7778728
6988,COC1OC(CNC(=O)N(CCCl)N=O)C(O)C(O)C1O,3.849,3.3623226
6989,CCCSP(=O)(OCC)Oc1ccc(Sc2ccc(Cl)cc2)cc1,2.766,3.338729
6990,CCOc1ccc(N2C(=O)C=CC2=O)cc1,2.538,2.5147326
6991,CN(C)[Si](N(C)C)(N(C)C)N(C)C,2.141,1.9614983
6992,C=CCOc1ccc(C2c3ccc(OC)cc3OC(C)(C)C2c2ccccc2)cc1,2.904,2.7053194
6993,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccc(Cl)cc21,3.063,2.8950284
6994,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I,1.98,2.1590235
6995,CNC(=O)ON=C1SCCS1,4.807,4.6263866
6996,COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCCCl)cc1,2.941,2.5558674
6997,c1ccc(-c2ccc(CCOc3ncnc4ccccc34)cc2)cc1,2.453,2.3295305
6998,CSC(C)(C)C=NO,2.254,2.4965322
6999,NCCNc1ccc(N)cc1,2.901,2.7308714
7000,SCc1cnccn1,1.871,2.1532795
7001,CC(=O)CNC(C)(C)Cc1ccccc1,2.96,2.4406226
7002,CN(CCO)Cc1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O,2.541,2.6440496
7003,CNC(=O)ON=CC(C)(C)OC,4.065,4.1481433
7004,CSCc1cnccn1,1.814,2.5194197
7005,C=C(C)C(=O)Nc1ccc(O)cc1,2.203,1.9803767
7006,CC(=O)C1CCCC1=O,2.158,1.7307498
7007,C=CCn1ccc(=O)c(O)c1C,2.315,2.3884487
7008,Cc1nccnc1SCc1ccco1,2.314,2.6768656
7009,C=CC(=O)OCCOCCOCCOC(=O)C=C,2.713,2.3128495
7010,CC1(C)Oc2ccc(S(=O)(=O)c3ccccc3)cc2C(N2CCCC2=O)C1O,2.303,2.290531
7011,CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,3.674,3.2767591
7012,C(=Nc1ccc(N=Cc2ccco2)cc1)c1ccco1,2.336,2.4193096
7013,CC(=O)OCCN(CCOC(C)=O)c1ccccc1,2.091,1.8199753
7014,CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,2.436,2.252483
7015,CCCC(=O)c1ccc(N)cc1,3.288,2.5029888
7016,O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1,2.121,2.0750456
7017,CCOP(=S)(OCC)OC(C)=CC(=O)OC,6.282,3.0942705
7018,O=c1c(Cl)c(Cl)cnn1-c1ccccc1,1.981,2.1554308
7019,C=CC(=O)OCCC(=O)NC,2.302,2.1151454
7020,COc1cc(C=CC(N)=O)ccc1O,1.587,2.0534334
7021,CCC(C)NP1(=S)OCc2cc([N+](=O)[O-])ccc2O1,3.384,2.750785
7022,CCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.189,3.35955
7023,CCN(CC)C(=O)c1cccc(OC)c1O,2.031,2.032267
7024,CN(C)c1ccc(Cn2cnc3c2c(=O)n(C)c(=O)n3C)cc1,2.455,2.3077126
7025,CC(C)(C)NCCC(O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12,2.276,2.7952354
7026,CCN(CC)C(=O)c1ccc(OC)cc1O,2.05,2.5252316
7027,CNP1(=S)OCc2cc([N+](=O)[O-])ccc2O1,3.318,2.4934413
7028,O=C(O)CC(C(=O)O)C(CC(=O)O)C(=O)O,2.134,2.291965
7029,CC(=O)OCc1ccc(C(C)C)cc1,2.123,1.8699263
7030,CC(=O)OC(C)C(Cl)(Cl)Cl,2.358,2.1841884
7031,CCCCOP(=O)(OCCO)OCCCC,2.444,2.184088
7032,CN(C)CCOCCO,1.754,1.5728389
7033,Cc1ccc(N=CN(C)SN(C)C=Nc2ccc(C)cc2C)c(C)c1,3.073,2.7280276
7034,O=c1[nH]c(=O)n(CC2CC2)c2nc[nH]c12,2.846,2.4390855
7035,Oc1c(Cl)c(Cl)cc(Cl)c1Cc1c(Cl)cc(Cl)c(Cl)c1O,3.609,3.2574701
7036,OCC1COC(c2ccccc2)O1,1.757,2.317103
