,smiles,actual,predicted
3346,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccncc3)ccc12,2.29,2.8407044
3347,COc1cc2c(c(OC)c1OC)-c1ccc(O)cc1[C@@H](NC(C)=O)CC2,1.81,1.4099613
3348,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl,3.26,3.471665
3349,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,2.11,2.2540421
3350,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,0.48,1.7606864
3351,Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2cccnc2)c1C(=O)N[C@@H](C)C(C)(C)C,0.4,1.1583385
3352,Cc1c(Oc2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,-0.98,-0.12010646
3353,c1ccc(-c2n[nH]c(-c3ccncc3)n2)nc1,1.48,1.9064634
3354,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,1.81,1.5011923
3355,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,3.19,2.3879752
3356,Fc1ccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)cc1,3.46,3.9859128
3357,O=c1[nH][nH]c(=O)c2c(O)c3c(Cl)cc(Cl)cc3nc12,0.89,1.4723417
3358,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2cccc(C(F)(F)F)c2)cc1,1.9,1.3605106
3359,CC[C@H](C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,2.7,1.8560271
3360,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,-0.69,1.001312
3361,NS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,2.17,2.8580217
3362,O=c1oc(-c2ccccc2)cc2ccccc12,3.84,3.733827
3363,CC(C)[C@H]1C(=O)N[C@H](CO)Cc2ccccc2N1C,2.03,1.5959898
3364,CC(=O)NCc1ccc(CN2CCN(c3ccccc3)CC2)cc1,1.78,2.557364
3365,COc1ccc(Cn2c(=O)[nH]c3c(=O)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c(-c4ccccc4)cc3c2=O)cc1,2.93,2.458382
3366,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN(C)C,2.9,3.2076066
3367,CCOC(=O)c1ccc(COC2CN(c3ccc(C)nn3)C2)cc1,2.5,3.0639372
3368,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,3.47,2.2711408
3369,CC(C)N1CCC[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,1.62,1.6381985
3370,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,2.31,1.9386613
3371,CS(=O)(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1,2.7,2.154358
3372,Oc1ncnc2onc(-c3ccc(F)cc3)c12,1.97,2.6012802
3373,Cc1c(Sc2ccc(Cl)cc2)c2c(S(C)(=O)=O)cccc2n1CC(=O)O,0.58,0.5620446
3374,NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.5,2.413873
3375,O=C(O)c1ccc2[nH]c(C(F)(F)F)nc2c1,-1.08,0.0818443
3376,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,3.37,3.4679594
3377,C[C@H]1NC(C)(C)CO[C@]1(O)c1cccc(Cl)c1,1.69,2.8910656
3378,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,2.2,2.3002787
3379,Cc1nc(C)c(-c2ccc([C@H]3CC[C@H](Cc4nnn[nH]4)CC3)cc2)nc1C(N)=O,1.4,2.1995907
3380,COc1cc2c(Nc3ccc(F)cc3F)c(C(N)=O)cnc2cc1NCCN(C)C,1.71,2.6853151
3381,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,2.69,2.8576035
3382,O=c1cc(N2CCOCC2)nc2c3ccccc3ccn12,2.78,2.679446
3383,O=S(=O)(c1cccc(-c2cn3cccnc3n2)c1)N1CCOCC1,1.3,2.2560232
3384,CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,3.0,2.982953
3385,COc1ccnc(NC2CCN(C(=O)c3ccc(Cl)cc3)CC2)c1,2.82,2.6005497
3386,CN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,0.92,2.0407434
3387,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCCN(Cc2ccccc2)C1)C1CCCCC1,2.12,2.0374174
3388,Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1,1.94,2.30696
3389,CC(=O)N1CCOc2nc(OCc3ccccc3)ccc21,2.4,1.7107712
3390,Cc1ccc(C(=O)NC2CCC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.25,2.32196
3391,NC1(c2ccc(-c3nc4ccccn4c3-c3ccccc3)cc2)CCC1,2.8,2.8051274
3392,CC(C)(C)NC(=O)C(c1ccncc1)N(Cc1ccco1)C(=O)c1ccc(-c2ccccc2)[nH]1,4.13,3.6742043
3393,Cc1cc(Nc2nc(NCc3ccccn3)ncc2Br)n[nH]1,2.8,2.52812
3394,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1.48,1.5651791
3395,CCOC(=O)c1coc2ccccc2c1=O,1.81,2.4823701
3396,CC(=O)N(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.88,2.617745
3397,Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC3CCCCC3C)c(C)nn2-c2ccccc2)cc1,1.94,1.3383957
3398,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccc(F)cc34)sc21,1.95,2.065559
3399,COc1ccccc1CNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,0.15,0.49360666
3400,C[C@@](O)(C(=O)Nc1ccc(S(=O)(=O)NCCCO)cc1Cl)C(F)(F)F,2.1,2.119821
3401,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1.33,1.3429196
3402,COc1ccc(/C=C2\SC(=S)NC2=O)cc1OC,1.42,1.9812752
3403,CS(=O)(=O)c1ccc2[nH]c3c(c2c1)CN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)CC3,1.5,2.1660876
3404,COc1cc2ncc(C(N)=O)c(Nc3cc(F)ccc3F)c2cc1OC,2.9,3.0141425
3405,Cc1cc(C)cc(-c2nnc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)o2)c1,3.0,2.069615
3406,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(OC)c(-c2cnc3ccccn23)n1,3.2,3.1658044
3407,O=C(N[C@@H](Cc1ccc(OCCc2ccc3c(n2)NCCC3)cc1)C(=O)O)c1c(Cl)cccc1Cl,0.33,-0.3084966
3408,COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)n[nH]2)cc(OC)c1,3.1,3.0210104
3409,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc(NS(C)(=O)=O)cc2)n1,0.85,1.374269
3410,COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1,2.27,2.01197
3411,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,-0.94,0.34824058
3412,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,1.79,0.88805604
3413,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,0.71,0.92549396
3414,CNC(=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,-0.89,1.0195875
3415,O=c1cc(N2CCOCC2)oc2c(-c3cccc4c5c(sc34)CCCC5)cccc12,4.1,3.5538576
3416,CN1CCCC1CCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,2.01,2.173105
3417,CC(=O)c1noc(C)c1C(=O)Nc1nccs1,1.94,1.3240277
3418,COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(N)cccn23)n1,3.4,3.090877
3419,O=C(N[C@@H]1CN2CCC1CC2)c1ccc(-c2ccccc2)s1,1.77,2.0214865
3420,Cc1c(-c2ccc(O)cc2)n(C)c2ccc(O)cc12,3.8,2.5872407
3421,CNC(=O)c1ccc(Nc2ncc(F)c(-c3cnc(C)n3C(C)C)n2)cc1,3.0,2.1175947
3422,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,3.77,2.5695806
3423,COc1cc(F)ccc1-c1cncc(CNC(=O)C2CCC2)c1,3.2,2.1414862
3424,Oc1cc(Cl)cc(Cl)c1,3.58,2.6870222
3425,CSc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,2.97,2.514666
3426,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-0.18,0.41695055
3427,CCOc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,2.63,2.4621131
3428,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(Cc3ccncc3)cc2)cc1,2.8,1.7276208
3429,NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1,1.92,1.9294513
3430,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)n[nH]1,2.61,3.0553272
3431,CC(=O)N(C)c1ccccc1,1.1,1.150273
3432,CN(C)C(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,1.53,1.5923152
3433,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0.82,1.0819532
3434,CC(C)(C)c1ccc(-c2n[nH]c(NC(=O)c3ccccc3Cl)c2Br)cc1,4.3,3.1379905
3435,CC(C)[C@@H]1N=C(c2ccccc2)c2ccccc2NC1=O,3.05,2.9794343
3436,O=C(O)COc1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,1.09,1.9005175
3437,O=C1COc2ccccc2N1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,1.04,1.6450896
3438,CNCCC=C1c2ccccc2CCc2ccccc21,1.58,1.7038411
3439,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,2.46,3.096274
3440,O=C(Nc1ccccc1)N1CCOCC1,1.0,2.135888
3441,CCn1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21,3.2,2.616109
3442,Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccncc2)cc1,3.2,2.8759966
3443,Cc1ccc(Cl)c(Nc2ccnc(Nc3ccc(OCC(O)CN(C)C)cc3)n2)c1,2.6,2.6004052
3444,CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1,2.38,2.7641377
3445,O=C(CO)N1CCC[C@H]1COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12,3.62,3.1256614
3446,COc1ccc(-c2nc(N3CCOCC3)nc(O)c2C#N)cc1,0.2,1.1519034
3447,CN1CCC(COc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,2.59,2.950364
3448,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,3.29,3.3808818
3449,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC=CC3)c(Cc3ccccc3C(F)(F)F)sc21,3.53,3.573261
3450,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,2.17,2.5864234
3451,Cc1ccc(Oc2ccc(OCC(=O)Nc3ccncc3)cc2)cc1,4.3,2.7893872
3452,Cn1cnc2cc(OC(=O)c3ccccc3)cnc21,2.4,2.434031
3453,Brc1cc(Br)cc(COC[C@H](c2ccccc2)N2CCNCC2)c1,2.8,2.6611855
3454,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,0.01,0.78028476
3455,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,2.6,2.2146978
3456,Nc1c(-c2ccccc2)c(CN2CCOCC2)nn1-c1ccc(F)cc1,2.33,2.3909483
3457,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2[nH]c(=O)c(C#N)cc12,3.32,2.9941678
3458,Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,3.98,3.4336774
3459,COc1ccc2ncc(F)c(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2n1,1.78,1.4368473
3460,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.38,2.6322837
3461,NC1(c2ccc(-c3ncc4ccccc4c3-c3ccccc3)cc2)CCC1,3.6,2.864955
3462,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc([C@H](O)CO)cn2)cc1Cl,2.58,2.625065
3463,CCN(C(C)=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,1.61,1.5882182
3464,COc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1,3.14,2.7689915
3465,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,-0.76,0.26379588
3466,N#Cc1cccc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,3.48,2.8192482
3467,CN(C)C(=O)Nc1ccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)cc1,1.1,1.4793841
3468,COc1cc(Nc2cc(Oc3cccnc3C)ccn2)cc(OC)c1OC,3.19,3.4806652
3469,CCOc1ccccc1-c1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,2.67,3.184741
3470,Cc1cccc(NC(=O)NCC(c2cccnc2)N2CCOCC2)c1,2.0,2.3313985
3471,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4cc(F)ccc4c3C2)CC1,2.99,2.9607058
3472,CNC1=Nc2ncccc2C(c2ccns2)=NC1c1cccs1,2.15,1.7410569
3473,CCC(c1nc2ccsc2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)nc1,2.56,1.9137536
3474,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2F)cn1,3.7,3.3181536
3475,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,3.92,4.0445776
3476,NC1(C(=O)NC(c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,4.1,3.0179565
3477,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)OC)C(c1ccccc1)c1ccccc1)C1CCCCC1,2.42,2.7606874
3478,O=c1cc(-c2cccnc2)[nH]c2cc(Cc3ccccc3)ccc12,3.46,2.552112
3479,COc1cc(O)ccc1/C=C1\CCCN=C1c1cccnc1,2.2,2.2356842
3480,CCCNC(=O)c1nnc2c(-c3ccccc3)cccc2c1N,3.8,3.5641513
3481,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ncc2ccc(NC(=O)CC3CCCC3)cc21,1.6,1.805043
3482,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,2.6,2.3301024
3483,Cc1cc(=O)[nH]c2sc(C(=O)c3ccc(Br)cc3)c(N)c12,2.57,2.4585648
3484,COC(=O)CCCCCCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,2.9,2.6651063
3485,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,2.37,3.1276467
3486,CCCSc1c(C(=O)NC2CCCCC2)cnn1C,2.99,2.7134562
3487,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,-0.87,-0.31975722
3488,O=C(OCCN1CCCCC1)c1c[nH]c2ccccc12,2.0,2.4852955
3489,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@@H]1OC,3.56,2.6587343
3490,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(OCC(C)(C)CN(C)C)n1,2.2,2.6839623
3491,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,2.52,2.5232034
3492,N#Cc1ccc(OCC(=O)O)c(-c2ccccc2)c1,-1.08,-0.9375837
3493,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]ccc3c2)n1,2.06,2.1925864
3494,O=C(NCCNC(=O)c1cn(-c2ccccc2)nc1C(F)(F)F)c1ccc(Cl)cn1,3.8,3.4954355
3495,CNC(=O)c1cccc(NC(=O)Nc2cccc(C#N)c2)c1CN1CCC(Cc2ccc(F)cc2)CC1,3.97,2.643178
3496,NC1(C(=O)NC(Cc2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,4.1,2.8117514
3497,Cc1oc(-c2ccc(Cl)cc2)cc1C(=O)O,1.67,1.4836453
3498,CSc1nc2cc(Cl)ccc2[nH]1,3.22,2.3664527
3499,CC(C)C[C@H](CO)Nc1nc(SCc2cccc(C#N)c2)nc2nc(N)sc12,3.9,3.3094592
3500,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,3.8,2.66961
3501,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.63,1.4764845
3502,CN(C)C(=O)N[C@H]1CC[C@H](CN2[C@H]3CC[C@@H]2C[C@H](Oc2cccc(C(N)=O)c2)C3)CC1,-0.07,0.85893214
3503,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1,1.06,1.1103145
3504,Cc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccc(F)cc2)cc1,2.9,2.5712924
3505,CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(S(C)(=O)=O)cc1,1.0,2.4953728
3506,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1.27,2.0395741
3507,C[C@@H]1CN(C(=O)OC(C)(C)C#N)CCN1c1ncc(OCc2ccncc2C#N)cn1,2.3,2.6237426
3508,CN(C(=O)Cc1ccc(S(C)(=O)=O)c(F)c1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,3.0,2.8629794
3509,CCOc1cccc2c3c([nH]c12)CCN(C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1)C3,3.1,2.8881464
3510,Oc1cc(-c2ccccc2)nc2ncnn12,-0.21,0.8860791
3511,NC(=O)c1nnn(-c2ccccc2)c1N,0.74,0.31083557
3512,OC(c1ccccc1)c1cccnc1,1.72,1.4543955
3513,Cc1ccc(C(=O)Nc2nccs2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.56,2.0091429
3514,Cc1oc(S(C)(=O)=O)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1cn(C)c2ccc(Cl)cc12,4.48,3.2942142
3515,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,2.67,2.7718568
3516,CCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,3.29,3.3784046
3517,N#Cc1cc(Cl)ccc1O[C@H](CCN)c1ccccc1,0.91,0.6341764
3518,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC3CCCNC3)c21,0.6,2.2780812
3519,Cc1cc(Oc2ccnc(Nc3cccc(N4CCOCC4)c3)c2)c(-c2ccccn2)nc1C,3.27,3.103383
3520,Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl,2.19,2.418891
3521,c1ccc2[nH]c(-c3cscn3)nc2c1,2.35,2.2772465
3522,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,2.6,2.431248
3523,Cc1cnc2c(N[C@H](C)CO)nc(SCc3cccc(F)c3F)nc2n1,3.55,3.1340194
3524,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,2.99,2.8453836
3525,Oc1nc(-c2ccccc2)nc2ccccc12,2.46,2.4876442
3526,Cc1oc(S(C)(=O)=O)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,3.2,3.3381672
3527,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,3.26,3.2046785
3528,N=C(N)Nc1ccc(C(=O)Oc2ccc(Cl)cc2)cc1,0.7,0.48600063
3529,C[C@@](O)(C(=O)Nc1ccc(C(=O)N2CCCCC2)cc1Cl)C(F)(F)F,2.62,2.456335
3530,CC1(c2ccc(Cl)c(Cl)c2)CC(=O)NC(N)=N1,1.59,1.8650372
3531,CC(C)[C@H](NC(=O)C[C@H](NC(=O)/C=C/c1ccccc1)c1ccccc1)C(=O)[C@@H]1C(=O)NC(=O)[C@H]1C,1.91,2.0464096
3532,O=C1O[C@]2(CN3CCC2CC3)CN1c1cccs1,0.9,1.9852023
3533,CCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,1.94,2.4830704
3534,O=C(N[C@H]1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.3,3.119616
3535,CC(O)C(C)OC(=O)[C@@H]1CC2c3cccc4c3c(cn4C(C)C)CC2N(C)C1,2.8,2.586896
3536,COc1cc(N2CC3COCC(C2)N3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,3.0,3.1012008
3537,COc1ccnc(NC2CCN(C(=O)c3ccc(C#N)cc3)CC2)c1,1.73,2.0297618
3538,Cc1c(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(Cl)c1Cl,2.98,2.8301663
3539,O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2cccc(OCc3ccccn3)c2)o1,3.1,2.87779
3540,CC(O)(C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)C(F)(F)F,3.07,2.4705544
3541,CNc1nc2nc(SCc3cccc(F)c3F)nc(N[C@H](C)CO)c2s1,3.7,2.9265025
3542,CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)n(Cc3cccc4ccccc34)cc21,4.36,3.3328018
3543,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)CN2C(=O)CCC2=O)c1=O)C(=O)C(F)(F)F,0.96,1.0721114
3544,CN1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1,1.0,2.1890583
3545,CN1CCN(c2ccc3ncc(C(N)=O)c(Nc4ccc(Cl)cc4Cl)c3c2)CC1,3.23,2.5914152
3546,COc1ccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)cc1,0.86,1.1552926
3547,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C1CCCCC1,2.39,2.2287962
3548,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,1.1,2.791895
3549,Nc1nc2cc3c(cc2s1)CCN(Cc1cnc[nH]1)CC3,-0.12,1.6773517
3550,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)Cc3ccccc3)cc2)CC1,3.61,2.3443813
3551,O=C(NCC1CCOCC1)c1nc(OS(=O)(=O)CCC(F)(F)F)ccc1NC(=O)c1ccc(Cn2ccnn2)c2ccccc12,4.2,3.0690522
3552,CC(CC(=O)NCc1ccccc1)C1CCCO1,2.1,2.1914024
3553,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(CCCc2ccccc2)C1)C1CCCCC1,1.9,2.3483558
3554,CNc1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)nc2c(N3CCN(C)CC3)cc(OC)cc12,2.93,3.4522758
3555,CS(=O)(=O)Cc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,2.49,2.3920393
3556,CCn1c2ccccc2c2cc(NC(=O)CN(C)C)ccc21,3.2,3.339228
3557,O=C(O)COc1ccc(Cl)cc1C1CCCCC1,0.93,0.5064863
3558,Oc1ccc2[nH]c(CN3CCC(Cc4ccc(F)cc4)CC3)nc2c1,3.8,3.520751
3559,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCNCC1,0.1,1.9067845
3560,Cn1cc(C#N)cc1-c1c2c(=O)n(CC#N)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,3.33,3.4540539
3561,O=C(Nc1ccccc1Cl)c1cc[nH]n1,2.58,2.6026635
3562,CN(C(=O)Cc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,3.5,3.1270075
3563,C[C@@H](NC1=CC(=O)CCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,3.17,3.3559408
3564,O=c1cc(-c2ccco2)[nH]c2ccccc12,2.21,2.2194078
3565,Nc1nc2cc3c(cc2s1)CCN(Cc1ccccc1)CC3,2.66,1.9280308
3566,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCC(F)(F)CC2)CC1,2.1,1.5957835
3567,O=S(=O)(CCOCc1cccc2ccccc12)NCCCNCCc1ccc(O)c2nc(O)sc12,1.69,1.7892001
3568,c1ccc(-c2ccc3ccccc3n2)cc1,4.0,3.4694238
3569,N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CC=CCC1,0.9,1.418392
3570,CNS(=O)(=O)Nc1ccc(-c2ccccc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,1.79,1.7483722
3571,O=S(=O)(NCCNc1ncccn1)c1cccc2cnccc12,0.61,1.1284755
3572,COc1ccc2nc(C)cc(-n3cc(CNC(C)=O)nn3)c2c1,1.6,1.7856874
3573,O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1,2.23,2.7491264
3574,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,2.37,2.6502419
